fire_name,county,cost,burnt_acres,startDate,finishDate,latitude,longitude,injuries,destroyedStructures,threatenedStructures,airtankers,dozers,fireEngines,firePersonnel,fireCrews,helicopters,waterTenders,meanTemp,maxTemp,minTemp,dewPoint,avgHumidity,maxHumidity,minHumidity,fire,maxWind
Live Fire Incident Information: ,Tehama,,57,7/28/17 13:24,9/21/17 20:04,40.34999775,-121.8473365,,,,,,,,,,,86,100,73,48,28,53,13,1,19
Gorman Fire Incident Information: ,Los Angeles,,135,7/28/17 15:25,9/21/17 20:04,34.32945855,-118.6519873,,,,,,,,,,,,88,61,,,,,1,0
Placentia Fire Incident Information: ,Riverside,,63,7/28/17 18:11,9/21/17 20:04,33.823018,-117.193368,,,,,,,,,,,75,90,64,63,69,96,45,1,29
Orleans Complex Incident Information: ,Siskiyou,,27276,7/26/17 18:00,10/4/17 19:29,39.68385437,-122.9123199,,,,,,,,,,,,,,,,,,1,0
Minerva Fire Incident Information: ,Plumas,,4310,7/29/17 18:55,9/21/17 20:04,39.789322,-120.9876321,,,,,,,,,,,73,82,68,41,30,45,21,1,13
Jacksonville Fire Incident Information: ,Tuolumne,,690,7/29/17 13:50,9/21/17 20:04,37.8740383,-120.39042,,,,,,,,,,,81,102,61,52,43,72,16,1,24
Sky Fire Incident Information: ,Shasta,,17,7/29/17 17:29,9/21/17 20:04,40.6803193,-122.1833754,,,,,,,,,,,,95,63,,,,,1,0
Hill Fire Incident Information: ,Siskiyou,,155,7/29/17 16:33,9/21/17 20:04,38.69803969,-121.9471673,,,,,,,,,,,63,72,54,55,81,100,61,1,27
Largo Fire Incident Information: ,El Dorado,,236,7/30/17 01:45,9/21/17 20:04,38.5400579,-121.044178,,,,,,,,,,,81,97,66,46,29,49,12,1,14
Clear Complex  Incident Information: ,Siskiyou,,,7/25/17 12:45,9/21/17 20:53,40.41207576,-123.3206421,,,,,,,,,,,,97,63,,,,,1,0
Twist Fire Incident Information: ,Tuolumne,,124,7/30/17 16:28,9/21/17 20:11,37.81484959,-120.2787252,,,,,,,,,,,82,100,63,50,41,67,15,1,21
Roadrunner Fire Incident Information: ,Tulare,,2289,7/30/17 17:43,9/21/17 20:11,36.0221157,-118.9732984,,,,,,,,,,,82,100,66,55,42,63,22,1,16
Garden Fire Incident Information: ,Kern,,1350,7/30/17 16:17,9/21/17 20:04,34.95607419,-119.0543689,,,,,,,,,,,91,106,75,50,29,43,15,1,23
Independence Fire Incident Information: ,Sonoma,,11,7/31/17 23:17,9/21/17 20:11,38.6784299,-122.8815488,,,,,,,,,,,64,77,54,55,79,100,41,1,24
Mile Fire Incident Information: ,San Bernardino,,100,7/31/17 14:44,9/21/17 20:11,35.68554059,-117.5780462,,,,,,,,,,,,102,64,,,,,1,0
Rose Fire Incident Information: ,Riverside,,200,7/31/17 14:22,9/21/17 20:11,33.62738376,-116.7485344,,,,,,,,,,,,91,61,,,,,1,0
Sway Fire Incident Information: ,Humboldt,,19,8/1/17 10:23,9/21/17 20:11,40.37324713,-124.0603623,,,,,,,,,,,57,64,54,,,,,1,0
Falls Fire Incident Information: ,Tuolumne,,20,8/1/17 16:33,9/21/17 20:11,37.74639449,-120.1047372,,,,,,,,,,,84,104,64,52,38,58,18,1,14
Sandy Fire Incident Information: ,Trinity,,32,8/2/17 08:30,9/21/17 20:11,40.30404001,-123.1867843,,,,,,,,,,,,95,63,,,,,1,0
Camatta Fire Incident Information: ,San Luis Obispo,,70,8/2/17 10:33,9/21/17 20:11,35.58126761,-120.0427289,,,,,,,,,,,84,99,72,48,30,41,18,1,29
Red Fire Incident Information: ,San Luis Obispo,,460,8/2/17 10:15,9/21/17 20:11,35.13960037,-120.2082044,,,,,,,,,,,81,100,63,59,52,77,25,1,23
Warner Mountain Lightning Incident Information: ,Modoc,,,7/23/17 00:00,9/21/17 19:58,41.5296397,-120.1783704,,,,,,,,,,,77,100,54,39,33,55,10,1,39
Saw Fire Incident Information: ,Humboldt,,85,8/3/17 11:58,9/21/17 20:16,41.31379445,-124.1122881,,,,,,,,,,,57,64,52,55,97,100,78,1,11
Bryant Fire Incident Information: ,San Bernardino,,325,8/3/17 15:35,9/21/17 20:16,35.07032492,-120.9062354,,,,,,,,,,,73,84,64,61,68,84,45,1,26
Rincon Fire Incident Information: ,Los Angeles,,10,8/3/17 16:21,9/21/17 20:16,34.2391273,-117.8512968,,,,,,,,,,,84,97,73,66,61,82,38,1,27
Blocksburg Fire Incident Information: ,Humboldt,,30,8/3/17 16:41,9/21/17 20:16,41.06426006,-124.1392772,,,,,,,,,,,57,64,52,55,97,100,78,1,11
Stewart Fire Incident Information: ,Riverside,,122,8/4/17 14:25,9/21/17 20:16,34.0040427,-117.2415904,,,,,,,,,,,82,93,70,63,56,71,41,1,32
Calgary Fire Incident Information: ,Kern,,50,8/5/17 13:16,9/21/17 20:16,35.21233913,-118.2778809,,,,,,,,,,,84,100,70,46,25,41,16,1,34
Chilcoot Fire Incident Information: ,Plumas,,1020,8/6/17 15:32,9/21/17 20:16,39.7944849,-120.1329702,,,,,,,,,,,75,90,63,50,45,67,23,1,47
W-2 Fire Incident Information: ,Lassen,,530,8/6/17 15:29,9/21/17 20:22,41.0926404,-120.6935301,,,,,,,,,,,66,90,45,,,,,1,0
Poslin Fire Incident Information: ,Lassen,,859,8/6/17 19:52,9/21/17 20:16,38.5771649,-119.5871176,,,,,,,,,,,61,77,45,45,71,96,32,1,19
Reed Fire Incident Information: ,Riverside,,92,8/7/17 14:14,9/18/17 13:57,33.38269345,-116.5364339,,,,,,,,,,,75,91,63,63,67,100,38,1,21
Country Fire Incident Information: ,Monterey,,82,8/7/17 18:08,9/21/17 20:23,35.8260292,-120.6553794,,,,,,,,,,,,59,52,,,,,1,0
Bottle Fire Incident Information: ,Lake,,62,8/8/17 16:40,9/21/17 20:23,38.9445679,-122.8151323,,,,,,,,,,,70,81,55,55,73,100,45,1,23
Ruth Complex Incident Information: ,Trinity,,4736,8/7/17 22:30,9/21/17 20:23,39.84960355,-123.0481203,,,,,,,,,,,,,,,,,,1,0
Rose Fire Incident Information: ,Kern,,338,8/10/17 14:32,9/21/17 20:23,34.941521,-118.9307151,,,,,,,,,,,88,102,73,55,39,61,17,1,24
Paskenta Fire  Incident Information: ,Tehama,,15,8/10/17 17:24,9/21/17 20:23,39.8847023,-122.546069,,,,,,,,,,,79,91,66,61,60,73,36,1,14
Canyon Fire Incident Information: ,Napa,,114,8/11/17 12:57,8/16/17 07:25,38.511005,-122.279425,,,,,,5,55,1,,,70,77,61,57,72,90,54,1,26
Tilton Fire Incident Information: ,Santa Clara,,100,8/11/17 14:55,8/16/17 07:58,37.1507908,-121.6811475,,,,,,,,,,,70,86,55,55,70,94,37,1,27
Yankee Fire Incident Information: ,San Luis Obispo,,775,8/11/17 16:06,9/21/17 20:23,35.7986114,-120.74353,,,,,,,,,,,,59,52,,,,,1,0
Nuevo Fire Incident Information: ,Riverside,,19,8/13/17 13:34,9/21/17 20:23,33.7116924,-117.4532097,,,,,,,,,,,72,91,55,61,77,100,38,1,23
Ward Fire Incident Information: ,Siskiyou,,41,8/13/17 12:41,9/21/17 20:23,39.29973717,-122.6886326,,,,,,,,,,,73,91,55,52,52,80,23,1,27
Blaine Fire Incident Information: ,Riverside,,1044,8/13/17 16:10,9/21/17 20:27,33.9830466,-117.3091804,,,,,,,,,,,72,91,55,61,77,100,38,1,23
Coronado Fire Incident Information: ,Mariposa,,125,8/13/17 16:23,9/21/17 20:27,37.88394529,-119.7116763,,,,,,,,,,,61,84,37,27,30,67,8,1,24
South Fork Fire Incident Information: ,Mariposa,,,8/14/17 14:28,8/21/17 12:24,37.70501515,-120.5410181,,,,,,,,,,,75,90,63,55,54,78,30,1,21
Mias Fire Incident Information: ,Riverside,,545,8/14/17 15:45,8/21/17 07:29,33.49693764,-117.2705715,,,,,,,,,,,70,86,55,61,78,100,43,1,26
Empire Fire Incident Information: ,Mariposa,,,8/1/17 08:45,10/6/17 15:43,37.6622222,-119.6197222,,,,,,,,,,,,,,,,,,1,0
Corner Fire Incident Information: ,Shasta,,3,8/17/17 14:15,8/21/17 09:39,39.88410243,-122.1212438,,,,,,2,20,1,,,81,93,68,61,49,68,34,1,14
Hills Fire Incident Information: ,Riverside,,168,8/19/17 16:31,8/21/17 07:29,33.8838439,-116.9967943,,,,,,,,,,,73,86,61,61,72,97,44,1,27
Beale Fire Incident Information: ,Yuba,,867,8/20/17 14:44,8/21/17 09:50,39.36715562,-121.1654347,,,,,,,,,,,75,90,64,70,79,100,58,1,13
Toll Fire Incident Information: ,Plumas,,186,8/20/17 16:26,9/21/17 20:27,39.92743512,-120.3196651,,,,,,,,,,,70,86,55,41,39,72,14,1,27
Indian Fire Incident Information: ,Tulare,,2295,8/2/17 18:00,9/21/17 20:16,36.2291067,-118.3034189,,,,,,,,,,,,,,,,,,1,0
Eclipse Fire Incident Information: ,San Diego,,200,8/21/17 14:00,9/21/17 20:27,36.90141947,-120.26186,,,,,,,,,,,81,91,68,59,52,70,34,1,24
Young Fire Incident Information: ,Siskiyou,,,8/7/17 17:45,10/6/17 15:42,41.6856725,-123.7509019,,,,,,,,,,,57,64,54,55,94,100,81,1,11
Parker 2 Fire Incident Information: ,Modoc,,7697,8/3/17 14:00,9/21/17 21:10,41.5290606,-120.1732781,,,,,,,,,,,79,100,57,45,41,72,10,1,26
Range Fire Incident Information: ,Alameda,,200,8/22/17 14:00,9/21/17 20:27,37.60474037,-121.8167781,,,,,,,,,,,75,90,61,55,58,84,32,1,27
Juniper Fire Incident Information: ,Fresno,,31,8/23/17 13:28,9/21/17 20:32,37.01062215,-120.1666159,,,,,,,,,,,82,97,68,59,45,66,24,1,23
I-5 Fire Incident Information: ,Kings,,2312,8/24/17 18:13,9/21/17 20:32,35.98263672,-120.1265898,,,,,,,,,,,82,99,66,55,48,73,23,1,21
Montezuma Fire Incident Information: ,San Diego,,62,8/26/17 11:30,9/21/17 20:32,37.81709722,-120.1853521,,,,,,,,,,,84,106,64,55,45,64,21,1,23
Peg Fire Incident Information: ,Lassen,,157,8/26/17 12:35,9/21/17 20:39,33.98813735,-121.4217768,,,,,,,,,,,,,,,,,,1,0
Vestal Fire Incident Information: ,Tehama,,40,8/26/17 15:03,9/21/17 20:32,40.30416,-122.7172563,,,,,,,,,,,,91,59,,,,,1,0
Flat Fire Incident Information: ,Fresno,,111,8/26/17 14:31,9/21/17 20:32,36.23861049,-119.9700284,,,,,,,,,,,90,106,72,57,41,64,17,1,21
Bodega Fire Incident Information: ,Sonoma,,18,8/27/17 13:30,9/21/17 20:32,38.2635745,-122.7233114,,,,,,,,,,,73,93,55,57,61,93,28,1,23
Canyon Fire Incident Information: ,Riverside,,46,8/27/17 14:51,9/21/17 20:32,33.7642891,-116.9816314,,,,,,,,,,,79,99,59,61,64,94,28,1,26
Mines Fire Incident Information: ,Alameda,,44,8/27/17 17:45,9/21/17 20:32,37.54895428,-121.8276241,,,,,,,,,,,86,108,64,54,49,84,14,1,24
Hill Fire Incident Information: ,Fresno,,2,8/27/17 18:47,9/21/17 20:32,36.65034969,-120.2309464,,,,,,,,,,,90,106,72,57,44,73,15,1,13
Translator Fire Incident Information: ,Humboldt,,40,8/28/17 08:01,9/21/17 20:40,41.29956613,-124.1054668,,,,,,,,,,,61,70,54,55,93,100,68,1,13
Sandra Fire Incident Information: ,Amador,,8,8/28/17 17:06,9/21/17 20:40,38.3442175,-120.722745,,,,,,,,,,,88,109,66,50,28,56,11,1,19
Pier Fire Incident Information: ,Tulare,,36556,8/29/17 08:29,9/25/17 12:09,36.13037,-118.818317,5,2,540,,22,138,1728,28,7,27,93,109,77,61,36,54,18,1,21
Bradley Fire Incident Information: ,Siskiyou,,54,8/28/17 21:38,9/21/17 20:47,41.208528,-122.277019,,,,,,,,,,,77,99,55,45,37,61,10,1,10
Ponderosa Fire Incident Information: ,Butte,,4016,8/29/17 13:16,9/23/17 16:43,38.0106335,-119.9834542,2,108,0,,,,,,,,66,86,48,37,38,64,17,1,24
Railroad Fire Incident Information: ,Madera,,12407,8/29/17 12:19,9/21/17 20:40,37.4781854,-119.6382096,,,,,,,,,,,,,,,,,,1,0
Mud Fire Incident Information: ,Lassen,,6042,8/29/17 14:36,9/21/17 20:40,40.75041631,-117.9712391,,,,,,,,,,,75,97,54,36,25,41,9,1,26
Owens Fire Incident Information: ,Siskiyou,,55,8/29/17 15:39,9/21/17 20:40,41.9899681,-121.8970576,,,,,,,,,,,72,95,48,45,54,86,14,1,32
Slinkard Fire Incident Information: ,Mono,,8925,8/29/17 15:15,9/21/17 20:40,38.5517103,-119.5031121,,,,,,,,,,,66,86,48,37,38,64,17,1,24
4-4 Fire Incident Information: ,Modoc,,28,8/30/17 11:38,9/1/17 07:56,41.4871146,-120.5424555,,,,,,,,,,,72,93,48,37,48,89,7,1,39
4-10 Fire Incident Information: ,Modoc,,27,8/30/17 14:50,9/1/17 07:56,39.90017929,-118.3382877,,,,,,,,,,,73,93,55,46,36,59,20,1,32
Pleasant Fire Incident Information: ,Nevada,,392,8/30/17 15:38,9/21/17 21:10,39.3429078,-121.1201124,1,2,,,1,2,48,1,,1,84,95,75,75,76,94,63,1,14
Coalinga Fire Incident Information: ,Fresno,,102,8/30/17 16:51,9/21/17 20:40,37.1054514,-120.5014177,,,,,,,,,,,86,102,70,50,38,61,15,1,19
Helena - Fork Fire Incident Information: ,Trinity,,,8/30/17 18:00,9/19/17 08:34,40.7300949,-123.0547192,,,,,,,,,,,,91,59,,,,,1,0
Miller Fire Incident Information: ,Humboldt,,34,8/31/17 13:57,9/6/17 22:12,40.63489232,-123.6515477,,,,,,,,,,,57,63,52,55,95,100,78,1,13
Border Fire Incident Information: ,San Diego,,130,9/1/17 04:20,9/5/17 11:19,37.33292139,-122.5750986,,,,,3,20,220,10,2,7,72,90,55,59,62,100,37,1,19
Castaic Fire Incident Information: ,Los Angeles,,30,8/31/17 16:32,9/6/17 21:48,34.6431941,-118.50714,,,,,,,,,,,,90,63,,,,,1,0
Summit Complex Incident Information: ,Stanislaus,,,7/31/17 13:44,10/6/17 15:42,38.2353098,-120.0036617,,,,,,,,,,,66,88,45,37,40,71,15,1,16
Hopper Fire Incident Information: ,Shasta,,25,9/1/17 11:21,9/5/17 12:01,40.7211811,-122.0259722,,,,,,,,,,,79,102,55,39,33,54,6,1,10
La Tuna Fire  Incident Information: ,Los Angeles,,7194,9/1/17 13:26,9/12/17 08:24,34.2341595,-118.2576454,,,,,,,,,,,,90,63,,,,,1,0
Caldwell Fire Incident Information: ,Kern,,1319,9/1/17 14:37,9/21/17 21:11,35.7116801,-118.4194879,,,,,,,,,,,,97,61,,,,,1,0
Palmer Fire Incident Information: ,Riverside,,3874,9/2/17 13:33,9/12/17 18:16,33.9742404,-117.0990366,,,,,2,34,,8,2,1,86,102,70,64,51,75,32,1,23
Peak Fire Incident Information: ,Mariposa,,680,9/3/17 13:10,9/21/17 20:48,37.3899802,-119.8323658,,2,,,,1,8,,,,90,106,73,63,46,74,17,1,27
Margarita Fire Incident Information: ,San Luis Obispo,,120,9/3/17 16:59,9/7/17 08:34,35.32131,-120.499888,,,,,,,,,,,88,102,73,54,44,67,21,1,45
Mills File Incident Information: ,Plumas,,79,9/3/17 20:32,9/21/17 20:48,40.00407464,-120.8033852,,,,,,,,,,,75,99,55,37,26,51,10,1,21
Bally Fire Incident Information: ,Santa Clara,,100,9/3/17 19:17,9/21/17 21:10,36.9913527,-121.5979582,,,,,,,,,,,,72,54,,,,,1,0
Parkfield Fire Incident Information: ,Fresno,,100,9/3/17 09:23,9/21/17 20:48,37.05156678,-120.4760266,,,,,,,,,,,90,106,73,63,46,74,17,1,27
Mission Fire Incident Information: ,Madera,,1035,9/3/17 13:06,9/21/17 21:12,37.42893029,-119.8467678,,4,,,,,,,,,90,106,73,63,46,74,17,1,27
Mule Fire Incident Information: ,Lake,,21,9/5/17 14:55,9/21/17 21:16,39.07494178,-123.0463941,,,,,,,,,,,79,90,68,61,55,68,41,1,24
Creek Fire Incident Information: ,Stanislaus,,,9/3/17 16:23,10/6/17 15:43,34.47228286,-120.7529155,,,,,,,,,,,86,100,73,63,50,78,27,1,21
Bradley Fire Incident Information: ,Siskiyou,,54,8/28/17 22:00,9/25/17 13:07,41.2082089,-122.2719529,,,,,,,,,,,77,99,55,45,37,61,10,1,10
Sandy Fire Incident Information: ,Trinity,,32,8/2/17 11:13,9/21/17 21:09,40.80229472,-122.9565005,,,,,,,,,,,,95,63,,,,,1,0
Border 9 Fire Incident Information: ,San Diego,,25,9/7/17 15:41,9/23/17 16:43,32.576965,-116.6271579,,,,,,,,,,,77,97,57,54,54,87,21,1,37
Rattlesnake Fire Incident Information: ,Mariposa,,,9/7/17 15:00,9/25/17 13:03,37.8651011,-119.5383294,,,,,,,,,,,57,75,41,36,45,76,23,1,21
Eureka Fire Incident Information: ,Plumas,,530,9/5/17 18:38,10/27/17 06:40,39.7593401,-120.7549448,,,,,,,,,,,73,82,66,52,50,81,26,1,19
Ellie Fire Incident Information: ,Riverside,,34,9/10/17 13:49,9/12/17 18:12,33.38397804,-116.9878413,,,,,,,,,,,,88,57,,,,,1,0
Shaver Fire Incident Information: ,Fresno,,9,9/11/17 10:00,9/21/17 20:47,36.79732364,-119.5418889,,,,,,,,,,,84,95,73,63,56,82,30,1,14
Pine Fire Incident Information: ,Monterey,,43,9/11/17 15:11,9/21/17 20:47,36.1657725,-120.8699158,,,,,,,,,,,81,93,66,61,60,87,32,1,32
Miller Complex Incident Information: ,Siskiyou,,,8/14/17 14:00,10/6/17 15:42,42.095462,-123.4042884,,,,,,,,,,,75,88,63,48,47,73,21,1,26
Skeggs Fire Incident Information: ,San Mateo,,50,9/11/17 19:41,9/21/17 20:47,37.4109996,-122.3059003,,,,,,5,85,4,,,73,88,63,,,,,1,39
Berry Fire Incident Information: ,Shasta,,995,9/12/17 06:58,9/28/17 10:30,34.69766234,-119.9562298,3,,,,1,15,317,14,2,3,70,82,59,61,83,100,51,1,24
Hole Fire Incident Information: ,Del Norte,,40,9/12/17 12:45,9/21/17 20:53,41.80945808,-123.8170818,,,,,,,,,,,70,82,57,57,71,90,44,1,10
Pacific Fire Incident Information: ,Butte,,12,9/12/17 17:24,9/21/17 20:53,33.77325627,-120.0134471,,,,,,,,,,,,,,,,,,1,0
Skeleton Fire Incident Information: ,Lake,,200,9/12/17 14:36,9/21/17 20:53,39.4454373,-122.8519421,,,,,,,,,,,79,93,63,55,52,78,26,1,24
Buck Fire Incident Information: ,Trinity,,,9/12/17 17:42,10/6/17 15:42,39.83286712,-123.3228244,,,,,,,,,,,,,,,,,,1,0
Slides Fire Incident Information: ,Lake,,58,9/12/17 16:08,9/22/17 11:51,39.3750996,-122.9910212,,,,,,,,,,,79,93,63,55,52,78,26,1,24
French Fire Incident Information: ,El Dorado,,136,9/17/17 15:18,10/28/17 09:02,38.7591147,-119.5083525,,,,,,,,,,,54,73,34,28,43,78,17,1,26
Eastman Fire Incident Information: ,Madera,,429,9/18/17 16:04,9/23/17 16:41,37.11837464,-120.6473487,,,,,,,,,,,72,88,54,52,57,83,30,1,27
Table Fire Incident Information: ,Tuolumne,,39,9/19/17 00:22,9/22/17 07:02,38.11578496,-120.417589,,,,,,,,,,,63,77,48,43,54,93,24,1,0
Grape Fire Incident Information: ,Mendocino,,146,9/19/17 13:02,9/23/17 16:41,39.58259039,-123.1862804,3,,,,,,,,,,63,73,52,45,54,72,35,1,26
Corral Fire Incident Information: ,Alameda,,155,9/19/17 14:05,9/23/17 16:40,37.6334573,-121.5434881,,,,,,,,,,,70,81,57,48,49,69,28,1,27
Murphy Fire Incident Information: ,Fresno,,237,9/19/17 19:47,9/23/17 16:44,36.246262,-120.3153196,,,,,,,,,,,70,81,57,46,47,67,26,1,32
Power Fire Incident Information: ,Madera,,48,9/20/17 21:07,9/22/17 07:03,36.9219633,-120.9432489,,,,,,,,,,,,75,52,,,,,1,0
Huasna Fire Incident Information: ,San Luis Obispo,,245,9/20/17 13:41,9/25/17 12:08,35.1227226,-120.3938586,,,,,,,,,,,61,73,48,55,82,93,57,1,27
Dexter Fire Incident Information: ,Mariposa,,5,9/20/17 14:53,9/23/17 16:39,37.7689218,-120.15778,,,,,,,,,,,68,81,55,52,56,72,39,1,27
Estate Fire Incident Information: ,Solano,,55,9/23/17 11:05,9/25/17 12:07,38.16989669,-122.0542948,,3,,,,,,,,,64,84,43,36,48,86,10,1,32
Cove Fire Incident Information: ,San Luis Obispo,,25,9/23/17 15:40,9/25/17 12:08,35.74902633,-120.2071048,,,,,,,,,,,61,81,39,36,52,92,11,1,23
32 Fire Incident Information: ,Butte,,28,9/25/17 11:03,10/2/17 09:15,39.7624213,-121.7365958,,,,,,,,,,,68,86,52,34,27,47,14,1,27
Canyon Fire Incident Information: ,Orange,,2662,9/25/17 13:03,10/4/17 18:54,33.8819991,-117.5947836,,,,,,,,,,,70,90,52,34,26,63,9,1,29
Edwards Fire Incident Information: ,Alameda,,22,9/26/17 12:22,10/2/17 15:06,37.7766676,-122.1638222,,,,,,,,,,,72,95,46,45,52,93,11,1,27
Jasper Fire Incident Information: ,Yuba,,26,9/26/17 15:20,9/28/17 10:30,39.0316487,-121.409637,,,,,,,,,,,72,88,57,-31,4,4,4,1,24
Poly Fire Incident Information: ,San Luis Obispo,,105,9/26/17 15:30,10/2/17 09:17,35.3050053,-120.6624942,,,,,,,,,,,68,91,45,34,35,60,10,1,26
Linne Fire Incident Information: ,San Luis Obispo,,74,9/26/17 16:45,9/28/17 10:29,35.19422485,-119.8704462,,,,,,,,,,,70,88,50,43,41,66,15,1,27
Lion Fire Incident Information: ,Tulare,,,9/27/17 14:00,9/28/17 10:24,34.47583302,-117.9841224,,,,,,,,,,,,81,57,,,,,1,0
Soda Fire Incident Information: ,Butte,,143,9/28/17 14:46,10/5/17 07:08,36.74896194,-120.5070952,,,,,,,,,,,75,93,61,43,34,63,13,1,16
Rucker Fire Incident Information: ,Santa Barbara,,444,9/29/17 14:42,10/6/17 15:37,33.94095075,-120.4651515,,,,,,,,,,,,,,,,,,1,0
Lakewood Fire Incident Information: ,Kern,,40,9/29/17 15:58,10/2/17 09:17,35.592689,-118.463999,,,,,,,,,,,79,93,63,41,29,43,15,1,24
Melba Fire Incident Information: ,Riverside,,35,9/29/17 18:01,10/2/17 09:16,33.7425609,-117.1032935,,,,,,,,,,,70,93,48,48,53,90,21,1,23
Timm Fire Incident Information: ,Solano,,100,10/2/17 09:37,10/4/17 18:53,38.4378296,-121.9704836,,,,,,,,,,,63,81,43,34,44,77,10,1,40
Ramblin Fire Incident Information: ,Mariposa,,17,10/3/17 11:44,10/6/17 15:40,37.4516403,-120.8105569,,,,,,,,,,,61,75,43,36,43,65,21,1,24
36 Fire Incident Information: ,Tehama,,20,10/3/17 16:22,10/10/17 15:36,40.2010692,-122.2461353,,,,,,,,,,,64,79,50,25,23,33,13,1,37
Ridge Fire Incident Information: ,Lake,,87,10/6/17 14:38,10/15/17 08:31,39.0055552,-122.7199409,,,,,,,,,,,66,91,41,36,46,83,9,1,24
Fort Fire Incident Information: ,Sonoma,,20,10/7/17 20:00,10/9/17 16:26,38.79006941,-122.9193475,,,,,,,,,,,64,90,39,43,50,83,16,1,16
Jones Fire Incident Information: ,Shasta,,40,10/8/17 04:53,10/11/17 07:25,36.32247021,-120.7304852,,,,,,,,,,,,,,,,,,1,0
Freeway Fire Incident Information: ,Tehama,,8,10/8/17 12:15,10/9/17 15:44,40.2375367,-122.2572828,,,,,,,,,,,68,81,57,25,23,48,7,1,52
Blue Fire Incident Information: ,Humboldt,,20,10/8/17 16:40,10/11/17 07:25,40.883989,-123.9674336,,,,,,,,,,,54,66,43,43,65,97,43,1,37
Cherokee Fire Incident Information: ,Butte,,8417,10/8/17 21:45,10/17/17 05:57,38.09080756,-117.8116602,,,,,,,97,,,,54,66,39,34,52,70,34,1,50
Atlas Fire (Southern LNU Complex) Incident Information: ,Napa,,51624,10/8/17 21:52,10/29/17 07:13,38.4832563,-122.3850848,,571,,,,,,,,,64,84,43,34,51,93,8,1,58
Tubbs Fire (Central LNU Complex) Incident Information: ,Napa,,36807,10/8/17 21:45,10/29/17 07:11,38.5999171,-122.6152112,,,,,,,,,,,64,84,43,34,51,93,8,1,58
Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex) Incident Information: ,Napa,,56556,10/8/17 22:00,10/29/17 07:11,38.3693539,-122.5148285,,,,,,,,,,,64,84,43,34,51,93,8,1,58
Partrick Fire (Central LNU Complex) Incident Information: ,Napa,,,10/8/17 23:48,10/29/17 07:14,38.3717921,-122.1281514,,,,,,,,,,,64,84,43,34,51,93,8,1,58
LaPorte Fire (Wind Complex) Incident Information: ,Butte,,6151,10/9/17 00:57,10/28/17 08:57,39.3886499,-121.4053355,,,,,,,,,,,61,77,45,-44,4,4,4,1,24
Cascade Fire (Wind Complex) Incident Information: ,Yuba,,9989,10/8/17 23:03,10/28/17 08:59,39.2277339,-121.3967464,,,,,,,,,,,64,79,52,-36,4,4,4,1,24
McCourtney Fire (Wind Complex) Incident Information: ,Nevada,,76,10/9/17 00:00,10/14/17 17:56,39.2093805,-121.071758,,,,,,,,,,,61,77,45,-44,4,4,4,1,24
Redwood Valley Fire (Mendocino Lake Complex) Incident Information: ,Mendocino,,36523,10/8/17 23:36,10/28/17 09:01,39.37095962,-123.7999537,1,588,,,,,,,,,63,84,41,28,46,89,2,1,23
Point Fire Incident Information: ,Calaveras,,130,10/9/17 01:10,10/12/17 18:48,38.4099648,-120.5555017,,4,,,,,,,,,63,81,46,25,25,43,8,1,0
Sulphur Fire (Mendocino Lake Complex) Incident Information: ,Lake,,2207,10/8/17 23:59,10/27/17 07:29,39.0203527,-122.6488647,,,,,,,,,,,70,90,48,28,42,80,4,1,45
Lobo Fire (Wind Complex) Incident Information: ,Nevada,,821,10/9/17 00:01,10/28/17 08:59,39.249082,-121.127538,,,,,,,,,,,61,77,45,-44,4,4,4,1,24
Pozo Fire Incident Information: ,San Luis Obispo,,45,10/9/17 14:30,10/25/17 06:37,35.3540157,-120.2718415,,,,,,,,,,,64,88,39,28,35,62,7,1,23
Honey Fire Incident Information: ,Butte,,150,10/9/17 15:05,10/17/17 05:57,39.7453609,-121.673425,,,,,,,13,,,,64,81,48,18,17,27,9,1,27
Canyon 2 Fire Incident Information: ,Orange,,9217,10/9/17 09:51,10/17/17 05:57,33.8681796,-117.7145898,4,80,,,8,51,677,13,1,1,70,86,54,25,29,93,6,1,39
37 Fire Incident Information: ,Sonoma,,1660,10/9/17 14:00,10/12/17 20:08,38.1341531,-122.4764416,,,,,,,,,,,66,82,48,21,34,59,9,1,53
Pocket Fire (Central LNU Complex) Incident Information: ,Sonoma,,17357,10/9/17 03:30,10/29/17 07:11,38.48649523,-122.6710769,,,,,,,,,,,66,82,48,21,34,59,9,1,53
Garden Fire Incident Information: ,Nevada,,19,10/10/17 12:30,10/11/17 08:06,38.19963029,-121.5514854,,,,,,,,,,,63,79,45,43,53,86,19,1,24
Ice Fire Incident Information: ,El Dorado,,29,10/10/17 15:36,10/16/17 14:43,38.2246085,-120.6077861,,,,,,,,,,,63,82,45,25,32,61,8,1,0
Portola Fire Incident Information: ,Riverside,,23,10/10/17 14:57,10/11/17 07:24,33.514139,-117.0758248,,,,,,,,,,,,79,50,,,,,1,0
Pressley Fire (Central LNU Complex) Incident Information: ,Sonoma,,,10/9/17 01:30,10/29/17 07:14,38.3396367,-122.7010984,,,,,,,,,,,66,82,48,21,34,59,9,1,53
Adobe Fire (Central LNU Complex) Incident Information: ,Sonoma,,,10/9/17 01:00,10/14/17 14:40,38.4137198,-122.545828,,,,,,,,,,,66,82,48,21,34,59,9,1,53
